Username,Address,Rating,Comment
Ethan Miler,Notre Dame Cathedral of Saigon,5,"Notre-Dame Cathedral Basilica of Saigon is an iconic landmark with stunning classical architecture. Its red brick façade, twin bell towers, and peaceful interior make it a must-visit spot in Ho Chi Minh
City."
Victor,Notre Dame Cathedral of Saigon,5,Currently can't enter due to the renovations but it was still pretty to get a good view of the architecture.
Akshat Garg,Notre Dame Cathedral of Saigon,5,"We visited this area in the morning. The Notre-Dame Cathedral is currently under renovation, and some locals nearby told us that the construction has been ongoing for quite a long time and is expected to finish around 2027.

But don’t worry — right opposite the cathedral is the Central Post Office, another major attraction in Ho Chi Minh City. Many people visit this historic building for its beautiful architecture and cultural value.

Also, this spot is where Ho Chi Minh City’s official tourist buses start their route. These buses cover all major sightseeing places across the city. You’ll usually find one or two buses parked here near the intersection, ready to take tourists around.

Even if the cathedral is under construction, this area still offers a lot to experience and makes for a great stop during your city tour."
Jason Smith,Notre Dame Cathedral of Saigon,5,"Notre-Dame Cathedral Basilica of Saigon is a majestic French-built landmark in District 1. Its red-brick twin spires, stained glass windows, and ornate interior convey serenity amid bustling downtown. Currently under thorough restoration (active since 2017, now expected to finish by 2027), work includes roof repairs, tower stone replacement, cross restoration, new ventilation, and a future pipe organ. Renovation is careful and respectful — Masses continue, though scaffolding and fences limit access. Expect ambiance, history, and still-unfinished charm."
Kaan Önem,Notre Dame Cathedral of Saigon,5,"Because of renovation, I could not see inside. But it looks amazing from its facade."
Augustin travel guide,Notre Dame Cathedral of Saigon,5,When we visited there on 7 May 2025  it was raining slightly and renovation work was going on. So we couldn't explore it much more. This is a famous cathedral and landmark.
Raymond Lye,Notre Dame Cathedral of Saigon,5,"Definitely worth a visit even though the church is covered behind scaffolding. It is still lit up at night and it is very pretty.

When services are ongoing, they will prevent tourists from entering. This is an active place is worship, so respecting customs and rules is important."
Eddie Wan,Notre Dame Cathedral of Saigon,5,Worth to visit during Christmas and New Year season…..
AYESHA Shamim,Notre Dame Cathedral of Saigon,5,"Absolutely beautiful place with a lovely story. Loved the French,  Chinese architecture.  A must visit . It still operates as a post office xx"
Q,Notre Dame Cathedral of Saigon,5,My parish as a child growing  up.  Mum would take me here on Sunday and then breakfast after mass.  Priceless memories.  🙏
Sumiitra Sooriaarratchi,Notre Dame Cathedral of Saigon,5,Very beautiful. But the renovations have taken many years and are still not complete. I wonder if something is wrong 🤔 or someone is laundering through the renovation facade.
CS Chai,Notre Dame Cathedral of Saigon,5,It is currently under renovation and repairs (November 2025).
Sofia Iris Nunez,Notre Dame Cathedral of Saigon,5,"If you wanna visit this place, I recommend going there early morning. It starts getting busy after 9 am."
Gianna Oikonomou,Notre Dame Cathedral of Saigon,5,"Visited in December. The church was full of fairy lights all over and was magical at night! It’s located at a place which is rather crowded by locals at night and tourists to take photos, but it’s lovely!"
Mr. Ngoc Nguyen,Notre Dame Cathedral of Saigon,5,"If you're visiting Ho Chi Minh City, the Notre-Dame Cathedral Basilica is an unmissable landmark. Located right in the heart of District 1, this iconic church was built in the late 19th century by the French and stands as a stunning example of Romanesque and Gothic architecture.

What caught my attention was the cathedral’s twin bell towers, red-tiled roof, and the original brick facade that has withstood time remarkably well. The building exudes a peaceful, timeless charm amidst the hustle and bustle of the city. Although the interior is currently undergoing renovation, you can still feel the sacred and serene atmosphere inside.

One of the great things about this spot is the surrounding area—it's full of cafes, small parks, and pedestrian-friendly streets, perfect for strolling, relaxing, and people-watching. The cathedral is not only a place of worship but also a powerful symbol of the city's cultural and historical heritage.

Tip: Visit in the early morning or around sunset for the best light and fewer crowds—ideal for beautiful photos and a more tranquil experience."
Laurentiu Gabriel Grapa,Notre Dame Cathedral of Saigon,5,It was closed for public when we visited. We seen the surroundings. Also seems to be in renovation for the exterior so not much to check for photos now. Good that the post office is across the street!
Val SG,Notre Dame Cathedral of Saigon,5,"Still amazing to see even tho it’s currently under renovation, just thinking how much memory and history it holds. I think they are reopening in year 2027 so I really pray that universe will give me an opportunity to come back. You can also have nice photo on its side by the book street."
Pamela Mukherjee (Every Corner of World),Notre Dame Cathedral of Saigon,5,"Visiting the Notre Dame Cathedral of Saigon was like stepping into a piece of history right in the heart of Ho Chi Minh City. 🏰

The architecture immediately caught my eye – the striking red bricks imported from France and the twin bell towers standing tall against the bustling modern city backdrop. It’s a perfect mix of old-world charm and vibrant city life.

As I walked inside (though parts of the interior were restricted due to restoration work), the tranquil atmosphere felt like a retreat from the city’s chaos. The stained-glass windows were beautiful, casting colorful patterns across the walls, and the craftsmanship on display was truly stunning.

The outside courtyard is equally picturesque, especially the Virgin Mary statue in front of the cathedral. It’s a peaceful spot where locals and tourists gather – some to pray, others to just take in the beauty and serenity of the space.

What stood out to me was how the cathedral feels like more than just a religious site – it’s a cultural symbol that reflects Ho Chi Minh’s colonial past and its connection to French history.

Quick Tips:-
- Visit early morning or late afternoon to avoid crowds and enjoy the cooler weather.
- Combine your trip with a visit to the nearby Saigon Central Post Office, just a short walk away.
- If you’re into photography, this place is a dream – every angle is Instagram-worthy! 📸

Overall, Notre Dame Cathedral is a must-visit if you're in Ho Chi Minh City, whether you're interested in history, architecture, or just looking for a peaceful spot to pause and reflect. ❤️"
Happy Happy,Notre Dame Cathedral of Saigon,5,Last Christmas! I have been here for visited ! The lighting decorations are very beautiful !
Vivek Mukherjee,Notre Dame Cathedral of Saigon,5,Seen photos of this place... Must be great. But today is 9 March 2025. Renovation is going on and the whole cathedral is covered. So no point going. But the place is lovely to walk around.
Brian Gibson,Notre Dame Cathedral of Saigon,5,"Under renovations, so the exterior is covered in scaffolding. Its location is very central to the sites to see in Ho Chi Minh City. It is directly next to The Post Office, and this is also the location to see the Pittman Building."
The Don,Notre Dame Cathedral of Saigon,5,"Well presented displays with descriptive analysis in Vietnamese and English. This does not attempt to glorify war. It tries and succeeds to explain the real scale of horror on so many different levels.
For many it will be a highly emotional experience."
The Mog Champ,Notre Dame Cathedral of Saigon,5,"The Mog Champ sends his regards.

Have heard many things about this Cathedral and how it's undergoing a nearly never-ending renovation. It still looks nice from the side however both front-facing ends are full of scaffolding with even nature growing onto it!

Maybe one day when I come back, I can enjoy an amazing view of the Cathedral. Good luck with the renovations Notre Dame!

Mogliest Regards,
Your Mog Champ"
Moon Bear,Notre Dame Cathedral of Saigon,5,"Unfortunately it was closed when we visited, but it’s still a beautiful building that you can appreciate from the outside. Close to other tourist spots so you don’t feel like you’re missing out as there is plenty of other sites to see in the close area."
Daniel “JC”,Notre Dame Cathedral of Saigon,5,Was expecting to see the one similar to Notre Dame but the external facade is currently undergoing renovations. Went inside and saw the French influenced architecture. Took some photos and videos and that was it
Thang Do Xuan,Notre Dame Cathedral of Saigon,5,Amazing place for tourism and mass goers
Daren Ng,Notre Dame Cathedral of Saigon,5,"Having been in Saigon for over 10 years, every time passing by here, I have always admired it.
However, today I had a special opportunity to visit the interior and attend a ceremony and Christmas event.
It is truly beautiful, blending modern architecture while still preserving the ancient charm over time."
Simply Boholana,Notre Dame Cathedral of Saigon,5,"The Notre-Dame Cathedral Basilica of Saigon is a stunning architectural gem located in the heart of Ho Chi Minh City. Built by the French in the late 19th century, this impressive cathedral features beautiful neo-Romanesque design, with its red brick façade, tall spires, and intricate stained glass windows. The interior is serene and elegant, offering a peaceful escape from the city’s hustle and bustle. The surrounding area, with its lush green park, adds to the charm. A must-visit for architecture enthusiasts and those wanting to experience the city’s history and culture."
Erika Pacillo,Notre Dame Cathedral of Saigon,5,"When we got there is was closed for visitation and we were on a tight schedule so we walked around and about a bit. The space outside was covered with beautiful flowers and we went around clicking pictures in the church garden.
Do ask around when they would be open for visitation as we missed the stained glass windows inside."
Ruan Hattingh,Notre Dame Cathedral of Saigon,5,"Unfortunately they were busy renovating the Cathedral so we could not enter and only see part of the building, but still a beautiful building and good to see they always maintain all their historic buildings."
Ricardo Glenn,Notre Dame Cathedral of Saigon,5,"Beautiful church, has been in renovation for long time, tourist can’t enter while masa is happening , also need to dress appropriately"
Harry Consta,Notre Dame Cathedral of Saigon,5,"Probably the most noteworthy monument in Saigon, built in 1880. It keeps its French style architecture of that time. Definitely a must visit during traveling around the city.
Currently under renovation."
Nguyen Trinh Tuan Kiet,Notre Dame Cathedral of Saigon,5,"Notre-Dame Cathedral Basilica of Saigon is one of the most iconic landmarks in Ho Chi Minh City, and a must-visit for any traveler. Built between 1877 and 1880 by French colonists, its stunning neo-Romanesque architecture, red brick façade, and twin bell towers make it a striking sight in the heart of the city. Even though the interior is currently under renovation (as of 2025), the exterior alone is worth the visit.

The square in front of the cathedral is a popular gathering spot, with a statue of the Virgin Mary adding to the peaceful atmosphere. It’s surrounded by beautiful gardens and is a perfect place for photos, especially in the morning when the light is soft.

Located right across from the Saigon Central Post Office, it’s easy to combine both visits in one trip. The area is lively yet safe, with plenty of cafes and shops nearby to rest and enjoy a drink.

Tip: Visit early in the day to avoid the crowds and heat, and take time to walk around to appreciate the details of the building. A beautiful blend of history, architecture, and culture that captures the charm of old Saigon."
Naina Nanette,Notre Dame Cathedral of Saigon,5,"Notre Dame Cathedral is a stunning example of French colonial architecture in the heart of Ho Chi Minh City. Unfortunately, the cathedral was closed for renovation during my visit, which was a bit disappointing. However, the exterior is still beautiful and worth a visit for photo opportunities. Can't wait to see it fully restored!"
Brian Hamilton,Notre Dame Cathedral of Saigon,5,"We came during the day and a kind hearted guard allowed us to enter the cathedral to take a prayerful visit, though larger tour groups were not.  We came again at night, and the cathedral was spectacularly lit for the holidays and it was a festive atmosphere with crowds of sightseers and instagram taking young people!  So fun and definitely gave that ‘Disneyland at night during the holidays’ feeling!"
Edwin Petrus,Notre Dame Cathedral of Saigon,5,"Notre-Dame Cathedral Basilica of Saigon or Cathedral Basilica of Our Lady of The Immaculate Conception is one of the cathedrals that is located in the downtown of Ho Chi Minh City, Vietnam. It is also a tourist attraction in the city. It is located at District 1 of Ho Chi Minh City, just within walking distance from major attractions and hotel in the district.

The cathedral was nicely built with French architecture. It was a good place for taking picture for memories in Ho Chi Minh City. Even though you are not Catholics, you are allowed to visit and take picture here. No entrance fee to enter this site, but depends on the cathedral opening time."
s s,Notre Dame Cathedral of Saigon,5,French colonial replica Notre Dame Cathedral in Ho Chi Minh  former Saigon
My My,Notre Dame Cathedral of Saigon,5,"The Notre Dame Cathedral of Saigon is a breathtaking landmark that captivates visitors with its striking architecture and rich history. The cathedral's majestic façade, built with red bricks and adorned with stunning stained glass, stands as a testament to the city’s colonial past.

What truly enhances its beauty, especially in the evening, is the enchanting display of small LED lights that illuminate the structure. These lights create a magical atmosphere, making the cathedral appear as if it is adorned with twinkling stars against the night sky. The effect is nothing short of mesmerizing, allowing the intricate details of the building to shine even more brightly.

As you stand in front of the cathedral, the serene ambiance invites you to take a moment to appreciate the artistry and craftsmanship that went into its construction. The surrounding gardens provide a lovely space to relax and soak in the beauty of the scene. Whether you're a history enthusiast, an architecture lover, or simply looking for a picturesque spot, the Notre Dame Cathedral of Saigon is an absolute must-visit. Don’t forget your camera—you’ll want to capture the magic of this iconic landmark!"
Augustine Gibran,Notre Dame Cathedral of Saigon,5,"Great Experience here!
Come for English Service, Sunday 9.30AM."
Phil,Notre Dame Cathedral of Saigon,5,"This looks very average during the day, only thing cool is that usually there are wedding photos being taken not sure why then the church is under heavy construction. At night there's tons of lights and they say it's 500 with of led. They have mats you can just use if you buy food from the vendor's the noodle and drinks are reasonably priced."
Dr. Arti Vyas,Notre Dame Cathedral of Saigon,5,"Very beautiful french style architecture, must visit place"
Cecilia Piña,Notre Dame Cathedral of Saigon,5,"I am thankful that I could attend to English Christmas mass 2023 at the Basilica of Notre Dame in Saigon.
Beautiful choir, beautiful homily and ceremony.

Inside the church is beautiful and outside it’s characteristic red bricks and architecture looks marvelous.

Thank you!"
Precin Save,Notre Dame Cathedral of Saigon,5,Under construction. Update on 2025 Nov.
MR Costing,Notre Dame Cathedral of Saigon,5,"The place looked beautiful and very well maintained. The parts of which were in the restoration, so we didn't see a lot of it, but the night the lit up was just amazing.
This is also right in front of where you can get a hop on  hop off bus. So if you are a tourist and looking to take a tour is a good place to start."
Yoshitaka,Notre Dame Cathedral of Saigon,5,It would be great if you visit here after the renovation is completed.
Get Loychuen,Notre Dame Cathedral of Saigon,5,Go on a day when the place is closed. There is little space for standing and taking pictures. Crossing the road is difficult. Be careful of cars. There is a coffee shop opposite. You can take pictures. The view is very good. Recommended.
Mihir Shah,Notre Dame Cathedral of Saigon,5,"This is a beautiful place and has so much to see around it. The book street, post office, independance palace everything is nearby and the nearby places are so lively."
Nowini Kasala,Notre Dame Cathedral of Saigon,5,Beautiful church. Sunday mass at 9;30am
Eliza Beth,Notre Dame Cathedral of Saigon,5,Its pretty ! But too bad the cathedral is under renovation .
Volkan Berksoy,Notre Dame Cathedral of Saigon,5,Absolutely a beautiful building and Christmas lighting in the night time.
Said Zamzad,Notre Dame Cathedral of Saigon,5,Looks beautiful but unfortunately was being renovated during my visit.
Niick Ruzzo,Notre Dame Cathedral of Saigon,5,Beautiful inside renovating the outside. It's an old church that has a lot of history. Lots of good services in vietnamese. Spanish and english. 9:30 Sundays is English for a lot of the foreigners.
Kristina McLean,Notre Dame Cathedral of Saigon,5,"Although under renovation, what you can see along with gardens, is stunning."
Ivee Surreda,Notre Dame Cathedral of Saigon,5,"Under renovation when I visited but still nice to visit because there are other sightseeing around the area. There's the Post Office, Book Store street, Diamond Plaza mall, and a park."
Kha Nguyen,Notre Dame Cathedral of Saigon,5,You won't have lots opportunity to come inside and see the great event in The Notre Dame. It was so lucky for myself to be chosen as one to record for this special events. I hope they will upgrade the Notre Dame more quickly so that all the friends around the world can really see the beauty of it!
Cathy Chun,Notre Dame Cathedral of Saigon,5,nice crhurch. sad that we were not able to see the inside due to its ongoing construction.
Earth Guide,Notre Dame Cathedral of Saigon,5,This cathedral has been in development for quite a few years now and still has yet to be finished but it's amaxing to see the progress through the years. It's in the middle of a beautiful spot by the bus stop and the Mary statue and there is usually many people around admiring the sites.
Bhisham Chandiramani,Notre Dame Cathedral of Saigon,5,"Beautiful cathedral , French architecture, I  attended the Sunday  morning English Eucharistic service, wonderful choir and lectors , serene and calm atmosphere inside the church although the outside is very noisy ,"
Maichel Depcke,Notre Dame Cathedral of Saigon,5,In feb 2026 it’s under reform!
Sophia W,Notre Dame Cathedral of Saigon,5,"A must visit🇻🇳Norte Dame Cathedral of Saigon is such an amazing architecture, especially with historical links between France🇫🇷 and Vietnam🇻🇳in Saigon. Btw, there’s a 9:30am English Speaking Sunday Mass⛪️"
Ellena Jovita,Notre Dame Cathedral of Saigon,5,"Restoration works are ongoing, but the church is still open for Mass. We came to attend the 9:30 am English Mass at Notre Dame this sunday. It was very full with tourists and locals alike.

I was very moved by the Homily by the priest in conjunction with Lent, and the prayers for the Myanmar earthquake victims. Despite the outside being covered with scaffolds, the interior is still as lovely as I remembered it."
Khai Nguyen,Notre Dame Cathedral of Saigon,5,"Historic cathedral, and an iconic and building of Ho chi minh city. Beautiful French architecture, and there's a really clean and pretty park in front of the cathedral. As of August 2022, this building is still under renovation, and is almost completely surrounded by scaffolding. The renovation is going to last for a few more years, according to city officials."
Quang Le (Nguyen Quang Vu),Notre Dame Cathedral of Saigon,5,"The ancient building is unique with the red wall and so heautiful. it acts an icon for saigon city. Every tourist must come and see this beautiful building.

Beautiful French Architecture and opposite the post office. Worth a visit."
Thanh Tung Vo,Notre Dame Cathedral of Saigon,5,"No ticket requirement to enter with some security restrictions, having some unforgettable moments here. Right now, the Cathedral is having some repairs so foreigners cannot go inside for now."
Ade,Notre Dame Cathedral of Saigon,5,It's a shame the exterior is still undergoing works. Was at the books street and I found the best photo spot for the cathedral.
Hans Landis,Notre Dame Cathedral of Saigon,5,"Amazing see, however the renovation work are on for more as 2 years. Unfortunately could not go inside as it was not open for public"
Tabitha Mutua,Notre Dame Cathedral of Saigon,5,The cathedral was absolutely gorgeously decorated for the Christmas celebration. It is a must visit if you are in Ho Chi Minh.
Marga Uy Baula,Notre Dame Cathedral of Saigon,5,The cathedral was under renovation when I heard mass in August 2025. The mass was solemn.
Fausto's Peia,Notre Dame Cathedral of Saigon,5,"I attended a con-celebrated Mass on the Feast of the Sacred Heart of Jesus.  Though I didn't understand a word (as everything was in Vietnamese), I could follow the Mass and just responded in English.  I truly enjoyed the singing & I even figured out that they were singing the rosary before Mass started."
Norman Giovanni Guevarra,Notre Dame Cathedral of Saigon,5,"The Notre Dame Cathedral of Saigon, though undergoing renovation, maintains its majestic charm and spiritual significance. The construction work, a testament to preserving history, doesn't diminish the cathedral's allure. As the sun sets, the cathedral comes to life with vibrant lights, casting a warm and enchanting glow. This nightly transformation adds a touch of magic to the ongoing restoration, creating a captivating spectacle that brings joy and radiance to the heart of Saigon."
Continuation,Notre Dame Cathedral of Saigon,5,Feels like Europe!! Cuz it's constructing everything 😍 …
Quarter Konda,Notre Dame Cathedral of Saigon,5,"Must visit church in ho chi minh city, place was simply awesome and all are nearby locations only. No rush here always, better by walk if possible becoz everywhere parking fee was there along with entry ticket’s."
Joinal Abedin,Notre Dame Cathedral of Saigon,5,Historic place and a must visit place in Go Chi Minh. Its looks like a small vietnam in one place. You can collect monument and also can send letter to your friends and family. There is a space where people can collect stamp also.
AlternativeCologneTours - Eva Himmighofen,Notre Dame Cathedral of Saigon,5,It was amazing to see that church in the middle of the city. While I was there (03/2019) it was under construction and I could not go inside. Though it was still impressive to see on my way to other amazing places (like the old post office across the road).
The Everywhereists,Notre Dame Cathedral of Saigon,5,The cathedral is a beautiful building that's well taken care of. Both times I have seen it it's been under construction. It's right by bookstreet and the Eiffel post office which is awesome and you can go inside. There is usually alot of people at the cathedral but it is still easy to photograph
Charmaine Rabaino,Notre Dame Cathedral of Saigon,5,"One of the largest and oldest Catholic church in Vietnam and is just around the city. A must-visit, though there's a renovation going on right now. Night view is also perfect!"
Jan Cronje,Notre Dame Cathedral of Saigon,5,"Beautiful Cathedral,
It's a bit disappointing re the condition
Of the inside, but still awesome and a beautiful tearing MASS,
Regards
Jan & Gert
FRANSCHHOEK"
Hien Nguyen,Notre Dame Cathedral of Saigon,5,"Notre Dame Cathedral is one of Ho Chi Minh City’s most iconic landmarks. Built with French bricks and Gothic architecture, it exudes timeless beauty. Visitors love to admire its stained-glass windows and peaceful surroundings. Perfect for friends interested in history, culture, and photography."
Jerome Oflas,Notre Dame Cathedral of Saigon,5,"Even though the restoration is not yet done, we still saw the amazing structure of the Church. And also, attended an English Mass on a Sunday."
Vincent Bahk,Notre Dame Cathedral of Saigon,5,"One of the famous Land mark of the Hochiminh city.

Good location near many book store and hochiminh central post office.

But these day, cathedral is under construction.
You can not go inside.

All you can do is a taking photo outside."
loretta,Notre Dame Cathedral of Saigon,5,Crowded.. but beautiful notredame christmas lights 😍😍😍
Nhuy Nguyen,Notre Dame Cathedral of Saigon,5,"Just get back to this cinema after the re-opening, there was not crowded. Tickets for 2D films on Sunday: ~110k/ one person. If you’re lucky, you can get voucher from Zalo or MoMo. It’s more cheaper price. Enjoy😍 …"
Kevin Ranan,Notre Dame Cathedral of Saigon,5,"Truly beautiful. This is a must visit place when in Viet Nam. Unfortunately, it is under maintenance during my visit. You can see some beautiful flowers in front of it with the statue of Mary. Beside it is the Saigon Centeal Post Office. ❤❤❤"
Wounded Herdiningtyas,Notre Dame Cathedral of Saigon,5,"The front of the cathedral is in repair when i visit, but the other side is still awesome. There are pretty flower garden in the front, on the left is wide sidewalk and there are many birds! There also people who sell crunchy mango-ambarella/ataheitte apple and chilli salt nearby with reasonable price! On the right is the post office and book street. This location is a must when you visiting HCMC! (I actually already visit twice🤭). The station for bus tour is also here, but i didnot ride it."
Nina Mae,Notre Dame Cathedral of Saigon,5,Was very full and i had to sit in the back so couldn’t see the altar. I went on Christmas day and the choir was amazing!
Exit,Notre Dame Cathedral of Saigon,5,"It is currently under construction but it is still a beautiful site to see! You will crane your neck looking up!

Nice stop on a walk through HCMC"
Ren Wang,Notre Dame Cathedral of Saigon,5,"If you visit here at night, the lights of the church is very beautiful and amazing!"
Ho Ngoc Tin,Notre Dame Cathedral of Saigon,5,"Nice architecture design. It's closes to Independence Palace, in the center of HCM city. This is the one of the most famous place in HCM city. Don't miss this location."
Alvin,Notre Dame Cathedral of Saigon,5,"It has been renovated recently, and light bulbs were hung during Christmas, giving it a great atmosphere."
Martin Ng,Notre Dame Cathedral of Saigon,5,"It is a beautiful Cathedral.  Attending dawn mass bright and early allowed me to see the Christmas lights. After mass, the full glory of the Cathedral is on display.

A solemn place for Catholics."
Kasemsan Predaboon,Notre Dame Cathedral of Saigon,5,Unfortunately still under renovation and not allowed to get inside. Expects to finish on 2027 (2 more years to go)
Dicky Silitonga,Notre Dame Cathedral of Saigon,5,"There was construction work going when I visited here mid 2019. Gate was closed that afternoon so nothing to say about its interior. The architecture resembles the Notre Dame in France, yet downscaled. Situated across the post office and within walking distance to other major tourism spots like museums. Hungry? Cross the road on the church's left flank and get some McD burgers."
Andre Mehong,Notre Dame Cathedral of Saigon,5,"Beautiful building and good acoustic as well, even the cathedral is under renovation but on Sunday the mass is still held, at 9:30 is English mass service, it’s worth to join the mass, the choir and the building is a beautiful dan nice harmony."
Michu Dang Quang,Notre Dame Cathedral of Saigon,5,"Perfect place for visit at day and having a coffee at night ! Also need by we even have ""Book Street"". So you can walk in to enjoy. Highly recomemnd for going out with friend, family
Personaly ! I like to go out here alone so I can find the inspiration for writing, and sometime picturing."
Vic Y,Notre Dame Cathedral of Saigon,5,Finding solace in the midst of a busy city. Usually come here for 5:30pm daily mass every time when I have a chance to visit Ho Chi Minh City
