Username,Address,Rating,Comment
Mastue NIKO,Ben Thanh Market,5,ベンタイン市場は、ホーチミンらしい活気に満ちた場所でした。お土産探しにぴったりで、ローカルフードを試食するのも楽しかったです。ただし、暑さ対策は必須です！ 市場の中には、コーヒーをはじめ、様々な種類のコーヒー、コピ・ルアク（ジャコウネココーヒー）、ココナッツコーヒーなど、さまざまな商売が行われています。ここを通り過ぎると、香ばしい香りが立ちこめてきます。お土産になる地元製品、帽子、バッグ、小物、人形、マグネット、スポーツウェア、スポーツシューズ、セーターなどがあり、値段は交渉が必要です。
Dương Mùi,Ben Thanh Market,5,"Bước vào Chợ Bến Thành, du khách như lạc vào thế giới sôi động, đầy màu sắc và âm thanh. Nơi đây không chỉ là thiên đường mua sắm với vô số mặt hàng đa dạng từ quần áo, phụ kiện đến đồ lưu niệm, mà còn là nơi để bạn khám phá văn hóa địa phương độc đáo. Thưởng thức những món ăn đường phố thơm ngon, trò chuyện với những người bán hàng thân thiện và hòa mình vào nhịp sống hối hả của Sài Gòn là những trải nghiệm không thể bỏ lỡ khi đến với Chợ Bến Thành."
Bill M,Ben Thanh Market,5,"So Busy! Know what you want to pay before you set foot in the place, know and name your price, start with half of the first offer and be prepared to walk, everyone loves a bargain right. Just remember your talking a fee bucks on most items so don't be a d.. and you'll get the respect and a fair haggle."
王磊,Ben Thanh Market,5,我和我的伙伴一起游览了平正市场，领会到了它是西贡购物的热门胜地。市场里人头攒动，叫卖声此起彼伏，充满一种让人兴奋的热闹喧嚣。平正市场商品琳琅满目，从纪念品、手工艺品、到衣服、配饰，应有尽有。我们在这里挑选了不少特色的小礼物带回去。记得来这里逛的时候要注意保管好随身财物，并且享受砍价的乐趣。如果你来胡志明市旅行，想要买点东西，不妨来平正市场逛逛，感受一下最原汁原味的西贡风情。
HuddersT,Ben Thanh Market,5,"Our favourite market in Vietnam, it’s got such a buzz about it. It was terrific fun browsing the stalls and chatting with the stall owners. It’s got the usual range of goods for sale; I couldn’t resist buying some trousers, a couple of tops, some souvenirs and a few gifts for friends – you could easily get carried away and buy loads of stuff! The food stalls are terrific, if you visit this market you should definitely take some time for lunch or a snack. We enjoyed banh mi pork sandwiches which were the best we had during our two weeks in Vietnam. The market is a great place to soak up the atmosphere – but don’t forget to haggle. Highly recommended."
Wonder A,Ben Thanh Market,5,"Built by the French in 1870, Ben Thanh market is a must-see attraction of Ho Chi Minh City. It is a bustling market in the day and a social center after sunset."
Soumia,Ben Thanh Market,5,"Ben Thanh Market is a shopper's paradise! From souvenirs to spices, you'll find everything under the sun. Get into the spirit, haggle with the vendors, and embrace the chaotic, vibrant atmosphere. It's the perfect place to soak up some local energy and maybe snag a few deals."
LolaGo1,Ben Thanh Market,5,"This was the first attraction I visited after checking in at my hotel that is located accross from it.  Shopping: There are many things to buy here : Shoes, Clothings, Jewelries, Fruits/Vegetables, Spices, Juices, souvenirs, etc.  Eating: There are several small restaurants offering cheap, delicious local meals. Just walk around the market and see which dishes meet your fancy.  The market is clean and very organized. Be ready to negotiate for the prices of items on display."
Rosa María M,Ben Thanh Market,5,"Es un sitio muy interesante, puedes ver como trabajan artesanos de diferentes clases, incluso hay clases de cocina. Aparte de comprar cosas muy interesantes."
Judith P,Ben Thanh Market,5,This place never dissapoints It is hot busy bussly and fun Can get cool drinks any time Bargains every where. Prepare to bargain. Pearls are so good.
Elliot V,Ben Thanh Market,5,Very bustling and vibrant market. Great food options. The vendors did approach you to sell their products but once sat down in a street food stand/ cafe they were very friendly. Would recommend the egg coffee!
Ramon Guerrero,Ben Thanh Market,5,"Wow… impresionante, venden de todo, ropa, souvenirs, alimentación… Es un poco de kos, tiendas muy juntas, pero muy buena experiencia, divertido y la genre muy amable."
R&J,Ben Thanh Market,5,"Excellent choice of goods available and beautiful people Great value and not hassled. Able to shop at ease, so much to see"
Donna P,Ben Thanh Market,5,I loved the experience of the markets. Yes be prepared to haggle. the lady at shop 164 is very pleasant and helpful. Gave me very good price for my tommy t shirts checked other shops and she was the cheapest. will defiantly go back when i am there in February.
Geethan I,Ben Thanh Market,5,"Nice shops selling selling souvenirs, Groceries and clothes. Had a good experience shopping here. Just be ready to haggle a lot."
Ishfaque,Ben Thanh Market,5,"A must-visit for anyone looking for an authentic shopping experience. With a rich history dating back to the early 1900s, the market offers a diverse range of goods, from fresh produce to souvenirs. The atmosphere is vibrant and the prices are very competitive. Whether you're looking for a unique souvenir or just a place to explore, Ben Thanh Market is the perfect place to visit."
Aloysius L,Ben Thanh Market,5,Great food and cafe around that area There are many shops where you can get gifts and snacks. Do remember to bargain at least 40% less if you love the items.
bodge1959,Ben Thanh Market,5,"Just want to recommend Binh at shop no. 616. Good quality and reasonably priced. They accidently left out one of the tee shirts and when I questioned it the next, they gave another shirt, no questions. You xant ask for more than that, good people, so support them"
JnVSydney,Ben Thanh Market,5,"A huge market that caters to all needs, yes it is touristy and there is always somewhere cheaper and better, however, we love the vibe of the place the stall holders can get a bit exuberant, however, still being friendly, during our one month stay we ate (lunch) or drank (smoothies) during our daily walk of this wonderfully chaotic city, in our opinion the food is amazing, so much to choose from."
ADifferentKindofNerd,Ben Thanh Market,5,"Know what you're getting yourself into. Even some of the YouTubers that claim they know what they're doing are getting played. Maybe I am too.... The vendors here are sharks, but I speak more than enough Vietnamese to be dangerous! Take a lap around the outer ring. These shops are all fixed price. This will give you an idea of pricing, maximum pricing, before going into the heart of the market. Bargaining is all a game. Don't be worried to walk away you will find whatever it is at another stall. $8-$15 (150K-350K) for fake NorthFace bags $3-$5 (80K-120K) for ceramic coffee phin ~$10 (80K-250K) for Patagonia cross-body and fanny-pack. Kipling cross-body/backpack $4 (80K-100K) t-shirts/ polos Once I had a couple things (Northface bag) bought for what I thought was a good price, I asked about that bag again at a new stall. The new stall would always start high, only question is do they start 2x too high or 10x too high. The food/drink inside are all good for a descent price. Grab a quick bite and a drink to go. Two gold shops across the street from Cua Tay (West Gate) for money exchange with excellent rates. Bag and luggage shops across the street from Cua Dong (East Gate) with good prices Banh Mi cart across the street Cua Bac (North Gate) is one that all the vendors/locals love"
Maria O,Ben Thanh Market,5,We loved the experience of seeing so many products of all sources and kinds for different budgets as well. Prices are reasonable although I have to clarify this market is more visited by tourists than the local people. There is a lot of competition going for best prices. Before buying anything as usual “ compare the pair “ then decide wether to bargain a bit more. Having a calculator is handy. I personally went back a few times to the same lady who I felt comfortable with.
Renee,Ben Thanh Market,5,Don’t go here if you don’t like crowds and find haggling confronting. This was much better than the markets in Hanoi who didn’t even try to sell cos it was pack up time in 5 mins. They wouldn’t budge on price or even look for a size I requested. This market couldn’t be more helpful even ran a block away to get the size I needed. Even the quality is great and much better than my kids ever expected.
jodiesward,Ben Thanh Market,5,"If you can’t handle the marketers trying to sell their wears then shop somewhere less intimidating. We had the best time here haggling and laughing with the locals, they are only trying to make a living . Some awesome finds including a quirky little antique shop on the outside of the market. Offer half or less the asking price and go from there, some bargains to be had. ( advice I got from reading other reviews )"
Annie O,Ben Thanh Market,5,"We find the food in the market food store to be very good and very reasonably priced. If you need to have your currency changed, two gold shops across the market have excellent rates."
Geoff G,Ben Thanh Market,5,Went to this market a few times very large for clothing and bags and assorted stuff Very affordable but don’t take first price and don’t buy straight away suggest you walk around to a few different stalls before you buy and offer half of the price they Asked for and be prepared to walk away because they will accept your offer
campfamily50,Ben Thanh Market,5,"This is an excellent and huge indoor marketplace selling everything from food, desserts, packages foods & coffee/tea to souvenirs, luggage, backpacks, clothes, household items, etc. The vendors will bargain so you need to be prepared as the first price is way overpriced.  Our experience has been If you start at half price, can go from there. But if you have an idea of what you want to pay you should offer a little below that and start there. They don’t get offended as their job is to sell, your job is to buy. If you are too low they won’t sell and you walk or you continue negotiating.  If not comfortable with bargaining there is a fixed price section at the front area where the prices are non negotiable.  Our family got so much items here and were super happy - souvenirs, shoes, backpacks, rolling luggage, dried fruit, belts, hat, etc. There are hundreds of stalls here, it’s fun to just wander and enjoy the vibrant atmosphere. It’s a place you must visit if you are in HCMC."
Kay_Batah,Ben Thanh Market,5,"massive market, where you can buy anything from rolex to meat !! still relatively clean space for such massive and popular venue ..."
Zach,Ben Thanh Market,5,"Haha, despite other negative reviews of the market but I still love the market visiting after multiple times. I enjoy the bargaining with the shop lady and walking around the market. It was so much fun. If you do not want to buy anything, just say no and it shall be fine. They offer basically everything you need in there."
Mike992,Ben Thanh Market,5,"What a great place ! This place is an experience in itself, lots of fun, bargaining with the people, especially the women. They will be very aggressive and want you to buy more than one item. There are places to eat there also. If you go to Saigon you must go to the market at least once. You will never forget it !"
susan katie,Ben Thanh Market,5,"Good is located the center of hcm,buy some souvenirs of family and friends. So much stores inside and drinking. Nice views for everyone get there"
Piotr M,Ben Thanh Market,5,"If you want to buy clothes, food, eat something or more this is definitely a place to go, but remember to bargain"
VR Jada,Ben Thanh Market,5,good reasonable market . Reasonable prices more choices to select. Conveient and busy one. Variety of transportations to and from
Akshatha B,Ben Thanh Market,5,Ben ten market is a good place for some one who loves shopping and some one who is good at bargaining Recommended to visit this place in the evening before 8 .
John H,Ben Thanh Market,5,Just a must see in Saigon - has everything. Got a tailor made suit as well. Also good to have a quite bite to eat with fresh variety and excellent value. Some great stores and stories - the coffee maker shop is a wonderful family
tegan2812,Ben Thanh Market,5,Was a great spot to to get souvenirs and other needs for my Vietnam trip! Has lots of things. Make sure you barter!
Christine Roberson,Ben Thanh Market,5,"Visiting the Ben Thanh Market in Ho Chi Minh City was an exhilarating experience that captured the essence of Vietnamese culture. The market offered a vast array of stalls selling everything from fresh produce and exotic spices to souvenirs and clothing.The market was bustling with locals and tourists alike, giving it a truly authentic feel. I particularly enjoyed trying the street food that was available at the market. There were stalls selling traditional Pho noodle soup, Banh Mi sandwiches and delicious tropical fruits like dragon fruit and rambutan. The food was not only delicious but also affordable."
Alain P,Ben Thanh Market,5,"Découvert par hasard, à l'extérieur il est inscrit "" super market"" alors qu'il y a un bar restaurant qui ressemble à une forêt vierge et au moins j'ai senti l'alcool dans les coktails. Il y a bien un super marché climatisé ou l'on peut négocier bien achalandé et où on est pas trop sollicité"
tu trinh,Ben Thanh Market,5,"Buổi chiều chiều đi bộ dọc con đường lê thánh tôn, rất mát và nhìu quán nước. mình thoải mái chọn nơi nghĩ chân thưởng thức ly cafe đậm hương vị. và tự chụp cho mình những kiểu ảnh thật ấn tưởng. đây là nơi rất quen thuộc với đa số người dân sài gòn."
louiseccccc,Ben Thanh Market,5,This market is very touristy. It is very large but there is much the same things to buy across the market.
Svetlana G,Ben Thanh Market,5,"Хочу поблагодарить обслуживающий персонал , особенно housekeeping за уборку и доброжелательность, а так же спасибо иыротоыису особенно Анару и Аджара за профессионализм и доброжелательность и помощь по всем вопросам, спасибо"
Iksong Kwon,Ben Thanh Market,5,"It's has been a good walk around the market. We were invited to buy goods from local, they speak English quite good. At some food shops, they put the price list but the clothing shops they didn't and we had a chance to bargain as our hotel suggested. They're quite nice and friendly."
Peternina,Ben Thanh Market,5,It was an amazing place in Saigon to visit. We like it very much. We could buy some small gifts there but it was nice to see the daily life of local there
Judith P,Ben Thanh Market,5,This is a busy and exciting place to visit Just worth just looking around. There is every thing to buy and you can get lost easily but fun too. Cold drinks like mango juice are so good. Food is local but do not eat. Bags and shoes are worth buying. Stall holders are helpful and will get things for you if they do not have it.
Anna G,Ben Thanh Market,5,"Best prices with huge selection for souvenirs in Vietnam. Be careful as a tourist and don’t buy something you like from the first vendor you see. Inquire about prices, barter and walk away from them. They will often shout their lowest price as you are walking away. Use this information to barter with the next vendor. There are many vendors selling identical items so this is a good tactic to ensure you aren’t ripped off."
Wonder A,Ben Thanh Market,5,"Apparently, anything and everything that we wanted to buy can be found in Ben Thanh Market where the price is very much cheaper. However, bargaining is a must in order to get good buys!"
Abhishek Mehra,Ben Thanh Market,5,"A perfect local shopping Stop for coffee , clothes , bags and shoes But need to bargain a lot at times , a lot of brand copies and good ones to buy You name it you get it Well organised Walking from district 1 Clean and try going during afternoon Definitely make a visit  #musaafir_mehra #Finishyourplatefirst"
atca2017,Ben Thanh Market,5,The nicest market in Saigon. Lots of stalls and clean! Vendors are helpful and polite. We bought some spices and fresh meat and seafood.
Nenita,Ben Thanh Market,5,This is a tourist market where you can get most of your souvenirs and you can enjoy the most authentic Vietnamese .
