Username,Address,Rating,Comment
Martin S,An Bang Beach,1,The beach is ruined by the amount of rubbish that is washed up each day but not cleared away. I will never understand why people who rely on the tourist industry but then fail to clear up the mess . When will they realise that by going green and positively promoting recycling will be a great selling point for the resort. Unfortunately it's not just the beach but the surrounding area that would also benefit from a good clean up
Family Fun,An Bang Beach,1,We have just been to An Bang beach and found our feet and thongs covered in black tar spots. We didn’t see anything walking in the sand but later discovered them. We had to scrub our thongs and feet. Very worrying as our children had these all over their feet. Luckily we did not swim. After searching on the internet apparently it is beach tar. I gave the one star rating purely for the cooling sea breeze.
Magnus W,An Bang Beach,1,Känns som om alla turister styrs hit. Finns gott om fina stränder runtomkring som är mycket bättre. Men gillar man Gran Canaria så gillar man An Bang.
fairreadx,An Bang Beach,1,"Scruffy, dirty and a mess unfortunately. I would imagine at the beginning of the season they make sure it's nice but certainly its not at the moment.... How disappointing!"
Sam Brown,An Bang Beach,1,Terrible beach. The water is very dirty looking and when you walk along the beach all you see is plastic bottles and other rubbish everywhere. Left after about 20 minutes. Would not go back
Amandine P,An Bang Beach,1,"We went to this beach and it was full of plastic bottles, plastic bags, polystyrene and lightbulbs (!). We put some of them in the bin but we weren't here for long. I don't know how the people can put their towel among the trash, that is disgusting. And therefore crooks are trying to make you pay 5 dollars to let your bike next to the beach."
Janny58,An Bang Beach,1,"Extremely crowded, touristy and overpriced.  Dumping murky waves. Sooo disappointed. The world has so much better to offer, so huge pass, you can do better ☹"
driest,An Bang Beach,1,"Careful when riding your bike here, as there are people trying to force you to park at their spot and pay them for it. I had a guy run after me and grab my bike, preventing me from passing him in an attempt to convince me to park at his lot. You can park for free at the restaurants as long as you get a drink there, so don't fall for that.Also the beach is unbelievably dirty, with trash all over the sand and a thick foam layer of pollution on the water. See the attached pictures to judge for yourself, but I prefer to swim far away from used condoms and industrial waste..."
Maxence B,An Bang Beach,1,I felt harrassed every 10 seconds by the local sellers... The best thing to do is to walk a lot further and to avoid this place at all cost.Beach is dirty.
Kayla K,An Bang Beach,1,"My friend and I came to the beack and spent about 15 minutes there. We payed 50k per chair, for dirty and uncomfortable chairs. The beach itself was full of garbage and very agressive salespeople. No bathrooms or anything of the sort, and a pretty fishy smell too."
Suxtta7a7,An Bang Beach,1,패러 세일링 구경하는데 타러오라고 키 160cm 나이 30대 중반 아저씨가 허리 잡으려하고 데려감. 구명조끼 입는데 가슴쪽이 작으니 구명쪽기가 작다면서 다시 벗는데 개저씨가 양쪽 엄지로 가슴 꾹 눌러봄. 여자 두명이서 해외 와서 얼타고 아무말못했던게 개빡침. 서양남자들한테는 잘 말도 못걸더니. 게다가 한국인들이 한국말로 크게 얘기하는거 듣고 웃으면서 우다우다라고하며 비꼬듯 따라함. 지들 나라말 듣고 꽥꽥꽥 하며 따라하면 좋겠음? 그 개저씨 때문에 기분 잡침. 이 일을 계기로 여행시 개저씨 트라우마 생겼음.
Maps529194,An Bang Beach,1,"Ang Bang Beach was fine,Under no circumstanses try the parasiling unless you want injury and enjoy pain.Looks like fun but its a nightmare.You have been warned."
Christine A,An Bang Beach,1,Sadly the Vietnam government need to address the rubbish and pollution problems. Not just at the beach everywhere we went there was dumping of plastic bags full of rubbish. It’s so sad to see.
Nicole,An Bang Beach,1,"Heel erg druk. Weg er naar toe is lang, moet met taxi. Verschillende eetgelegenheden. Ellende om daar weer weg te komen"
Kateřina K,An Bang Beach,1,"Obrovské množství lidi, přestože není sezóna, lehátka pod slunečníky (nutné, velmi silné slunce) za 100, jedno lehatko nalepene na druhem. Mnoho odpadků v písku."
Sarita0991,An Bang Beach,1,"Os van a cobrar por aparcar la moto,la bici,por tumbarte,.... negaros absolutamente es free, iros a la esquina siguiente y dejad la moto. AUNQUE OS CHILLEN.Yo no cogería resorts con playa privada porque no merece nada la pena.Los que hayáis estado en las Perhentian o Ko Samui,...no merece la pena estar ni dos días en estas playas."
Meegan F,An Bang Beach,1,We rode from our resort and left all our money at home so we it didn’t get it stolen. Locals wouldn’t let us leave the bikes unless we paid them at one beach and then another only if we bought food. We rode 10 km in the heat and were refused to even swim. We spent a lot of money in this country on our holiday and frankly I will never return and spend my money in my own country (Australia) which has free beaches without hagglers and much nicer too. i would t even call it a Bach rather a murky lake.
Daniel G,An Bang Beach,1,"Typical of many southern-Asian shores: a few spots look quite nice, and there they try to charge you for any little thing, like attaching your rental bicycle, and if you don’t comply instantaneously, there comes someone with a whistle to tell you to move on. Instead of annoying tourists like mosquitoes, these people should clean their environment. Trash is everywhere, the minute you step away from their protected turf. And no need to even mention the quality of the sea water, if you look around, you’ll know these are not mountain streams that go into the sea. Thousands of Europe pan beaches are way better. Disappointing"
xxxsaul,An Bang Beach,1,"Crowded dirty and noisy...the worst side of Hoi An, now the once delightful beach is blotted out by straw umbrellas and recliners...'Hidden Beach', further down towards Hoi An much nicer.much cleaner and quieter!"
florab31,An Bang Beach,1,Beach too crowdy ! Lot of Vietnamese and have to pay to park ... hidden beach is so much better. I don’t recommend to go there.
Keith S,An Bang Beach,1,"To many tourists packed together liked sardines with an Aussie sound floating over your head. A place to avoid.However , the beach itself is very good"
Val,An Bang Beach,1,"I travel from Hoi An with easy ride, and stopped at this beach, the local children and adults play with plastic bottles, plastoforrm and plastic bags, making the beach very dirty and leaving it all behind. The restaurant doesn't seem interested to clean the place. It was the worst food I had and the most expensive."
Ida Sp,An Bang Beach,1,"Don't go here, unless you like floating in other tourists and people selling stuff, in that case you have found the right place!"
Dorothee N,An Bang Beach,1,Une enfilade de restaurants et de transats. Les transats sont payants beaucoup trop de vendeuses qui vous harcelent.
Thebiki,An Bang Beach,1,"En séjour sur Hoi An, nous avons loué un scooter pour longer la côte et les plages. Nous nous sommes arrêtés sur cette plage qui a été une grande déception. Enchaînement de restaurants touristiques et de transats sur la plage qui a été privatisée. Vue nulle a part un alignement de transat et de parasol. Déception"
Manon,An Bang Beach,1,Super druk en erg toeristisch. Geen bijzonder strandje... Als je aan komt fietsen trekken ze je al van de straat om ergens de fiets te parkeren. Waardeloos.
ronath,An Bang Beach,1,Surprenant de voir la mer grignoter la plage les transats sont pour les premières lignes dans l eau bcp de restaurant assez bon si on mange local
Dor K,An Bang Beach,1,I must say that the an bang beach is the most disappointing point in our journey... my recommendation is not to go there!
Dnomenal,An Bang Beach,1,"I’ve lived in Asia for nearly two decades and seen a lot of Asian beaches. This one is a giant ash tray / trash pit that is over crowded and ruined by 100s of thatch roof umbrellas and aggressive local males in the parking areas and touting services. Hoi An as a whole is wonderful, they do an amazing job maintaining the city but the beach is a mess. I wouldn’t recommend or return to this beach. I’m sure there are surrounding beaches that are nicer and we will explore to find them, but don’t waste your time here if you’ve already been to picturesque Asian beaches that can be quite stunning. This will be a huge disappointment unless you’re here in the off season and there’s no one around. For reference, the My Khe beach in Da Nang is MUCH nicer."
Jdafranca,An Bang Beach,1,"How do I start???The beach is terrible and not cleanThe restaurant is horrible, the good is disgusting, the tables had table cloth with holes, the service is not service... So, in the end of the day is a touristic trap!!!"
Darren M,An Bang Beach,1,"there is no beach, they are trying to fix but you cannot swim here and no beach to sit on. washed away in a storm some time ago (years)"
Tanja,An Bang Beach,1,"Achtung absolute Touristenabzocke!!!!!Wir hatten heute vor einen schönen Tag am Strand zu verbringen und wurden am Anfang bitter enttäuscht. Wir wurden mit dem Taxi zum Hauptstrand gebracht an dem sich ein Restaurant und ein kleiner Markt befand. Wir begaben uns zum Strand und wurden gleich von Strandverkäufern umzingelt. Wir suchten uns einen Liegestuhl und uns wurde gesagt, wenn wir später im Restaurant essen würden, wäre die Liege gratis. Als wir nach einer knappen Stunde die Menükarte am Restaurant betrachteten, sahen wir wie unverschämt hoch die Preise waren. 200 000 VND für 1 Fischgericht!!!Wir erklärten den Herren, dass wir nicht im Restaurant speißen würden und wir etwas weiter den Strand raufgehen wollen, von uns wurde dann verlangt 100 000 VND pro Liege zu zahlen für die Stunde die wir sie nutzten!Wir waren damit natürlich nicht einverstanden und die Herren wurden nach einer kurzen Verhandlung richtig unangenehm und frech ( einer trat Sand nach uns!!!!) Wir bezahlten schließlich 150 000 VND für 3 Liegen und wurden lautstark beschimpft und aufgefordert den Strand zu verlassen.Ich kann keinem empfehlen den Strand an dieser Stelle zu besuchen, 15 min entfernt fanden wie nämlich ein wunderschönes ruhiges Plätzchen, ohne lästige Verkäufer!"
ILAN TAL,An Bang Beach,1,EXTREMELY dangerous “sport” they don’t care about your life only your money!!! Go like crazy next to the beach.Please don’t risk your life for this dangerous experience
363D,An Bang Beach,1,"Plage non entretenue,beaucoup de déchets traînent,huttes détruites par le vent laissées en l état...."
rightiorowl,An Bang Beach,1,"Underwhelmed, dirty and disgusting. I’m sorry I wasted my time going out to look at this place. I wouldn’t even swim here."
Lou-is-here31,An Bang Beach,1,"La plage est jonchée de déchets, en marchant 3 min on a vu 5 seringues dans le sable. C’est lamentable de ne pas entretenir cette plage qui pourtant semble être une des fiertés de la ville !"
Stuttgartsunshine,An Bang Beach,1,Wir waren Anfang Dezember in einem Homestay und wollen eigentlich ab und zu wenigstens einen Strandspaziergang machen. Aber bei dem Müll vergeht einem das sehr schnell. Schade.
Marnie L,An Bang Beach,1,Rubbish and filth everywhere.We have such beautiful clean beaches in Australia so this was nothing short of disappointing.So glad we chose to stay in Ancient Town.
Andrew T,An Bang Beach,1,How Trip Advisor sees Ang Bang Beach VS RealityA ghost town of rubbish and unswimable seas. ?Seasonable weather or something more permanent? However the way it looked I would guess it has been like that for awhile with no intention of remediation. One circle because of the disparity between what is advertised and reality.  Very sad.
shasha,An Bang Beach,1,쓰레기와 나무등이 널부러진채 방치되고 있음.태풍이 휩쓸고 지나간지 몇일 지났지만 복구안됨우기에 갔는데 물은 탁하고 하늘은 흐리고쓰레기 굴러다니고 지붕 박살나고 난리도아님.아름답다고 많은사람들이 추천한건 예쁘게 꾸며진 카페에 바다가 있기때문인거고 사실 별거없음.약 15분정도 머물다가 바로 다른장소로 이동했는데날씨가 좋을때는 어떤지 몰라도 기본적으로 물가가 비싼편이고 유명한 레스토랑도 매우 실망스러웠음.시간내서 갈 정도는 아님
Cilia S,An Bang Beach,1,"Het strand was gewoon een vuilnisbelt. Zoveel rotzooi spoelt eraan en het wordt niet opgeruimd. Misschien omdat het nu het regenseizoen is, ik mag hopen dat het er in het droge seizoen beter uitziet."
WSA79,An Bang Beach,1,Don’t waste your time going to this beach!!The beach is covered in litter!!The local community is going to kill tourism if they don’t clean up their beaches!!
johannel989,An Bang Beach,1,"13-15 Décembre 2018... la période des pluies se poursuit. De forts vents, d’immenses vagues et de la température maussade. Dommage :("
F.G.,An Bang Beach,1,"Rubbish scattered along the beach. How times have changed, the beach was a nice place to take a stroll back in 2013 and even 2015. Not anymore! Not worth a visit."
Malotte,An Bang Beach,1,"Dyrt og dårligt, sikkert en udemærket strand men restauranterne er meget dyre i forhold til resten af Hoi An"
carobell631,An Bang Beach,1,"Can’t say the pictures are a true depiction of what this beach really looks like. It is obvious that at one time money was put into making the beachfront look inviting. That time has gone. It has a tired and worn look and like Seminyak in Bali, rubbish now litters the shoreline.So disappointing - save your money - go to Australian beaches if you want clean, beautiful and safe."
MorticiaBlond,An Bang Beach,1,Wir hatten auf weißen Sandstrand gehofft und sind auf einer Müllkippe gelandet.Auch der Weg zum Strand besteht nur aus Müll
Duncan P,An Bang Beach,1,"People saying its a clean beach must have really low standards.Im staying at ""an bang beach resort"" and am glad i went swimming in the pool and not the ocean. It was disgusting. I walked 30 min up the beach and saw loads of plastic rubbish including a syringe which was concerning given the amount of kids playing here. I really enjoyed eden resteraunt for great value lunch and spa service and I loved salt pub for dinner and drinks but if you value your health id save the swimming for your hotel pool."
Travels D,An Bang Beach,1,"The beach is beautiful so it's a real shame you can't relax without being constantly hassled. Make sure you pick where you'd actually like to sit if you sit on the beach chairs as there are different sections and they rip into you if you dare move. Honestly worst beach experience I've ever had and I've been to a lot of places in Asia. Do not go here, there are much nicer places."
Charlotte R,An Bang Beach,1,An average stretch of sand with some average restaurents (with staff with an attitude of “i dont Care about desent service) and some overpriced Beach-chair. We MUCH prefered the hotel-pool and the lush hotel-garden
소영 김,An Bang Beach,1,엄마가 물을 굉장히 무서워하셔서 옷도 따로 안 챙겨 간 상태에서 하고싶어하시는 눈치길래 구입 후 타러감.문제는 여기서부터임 애초부터 구명조끼 입혀주는 사람 ㅆㄱㅈ였고 진짜 직원들한테도 수없이 말했ㅇ음 우리 엄마 수영 못하고 물 무서워하니까 좀 더 신경써달라고 떨어지면 우리 엄마 먼저 챙겨달라고 예상대로 엄마는 바다에 떨어지자마자 무서워서 어푸어푸거리면서 소리를 엄청 지르시면서 내 머리를 계속 물 밑으로 넣으시려해서 바닷물 이빠이먹고 엄마 진정시키는데 당연 진정 안되고 무튼 제트스키 타고 데릴러 온 애들이 당장 엄마를 건져주는게 아니라 지네끼리 빠개면서 우리 엄마 비명소리를 따라하는거임 계속  아무것도 안하고 지네끼리 웃으면서 너무 화가나서 우리 엄마 수영 못하니까 너 조심하고 신경쓰라고 얘기하는데 무시하고 계속 쳐 웃더라구요 그러다 엄마 데리고 가고 저 뒤에 태워서 허리춤 정도 깊이에 엉덩이 살짝 흔드는거마냥 날 떨구고 가더라구요 엄마 비명소리를 한번 더 따라하면서 .걸어나오면서 물에 귀 이빠이 차서 탈탈 털고 있는데 구명조끼 채워주는 직원이 온갖 썩은 표정을 하고 나한테 빨라 오라고 손가락 까딱까딱 두번하고 짝다리하고 쳐다보는데 진짜 인내심 한계였어요 미케비치도 있는데 굳이 안방에서 하지 마시길 직원들 진짜 두고두고 욕할거임
mehciz,An Bang Beach,1,Laatste kans voor dat de grote resorts het overnemen. De ‘ banaan ‘ gesignaleerd als mede de speedboot met de bekende parachute. Jammer. Er is (nu nog?) een rustig stuk. Mooie zee.
susancantho,An Bang Beach,1,I came here because it was famous . Then I went here it was so many people . I don't think I will come back this beach again .
Gavin C,An Bang Beach,1,On the way here today and got robbed next to the paid fields as you travel there by bike.whole bag snatched from the front of my bike. Guy must have followed me there and drove by at speed! Seems like crime is rife here.
Kim M,An Bang Beach,1,Very average and brown water.Not a nice or clean as Danang beach.Such a shame as I booked to be close to this beach after reading reviews.
christianusfrederick,An Bang Beach,1,"First it takes 25 minutes by bike to reach this beach. Second, the parking fee is two times higher than hoi an city. Lastly, the beach is not as good as my imagination (for a person who born in the island country, the beach is just meeh)"
Margareth T,An Bang Beach,1,"We went to the beach with bicycles and when we arrived, the woman who was the parking keeper (?) ask us to pay 50.000 VnD for 2 bicycles, meanwhile in Hoi An Ancient Town we just paid 10.000 VnD each. I don’t want to back to the beach again. It’s better visiting my own country’s beach."
linniti,An Bang Beach,1,"This is a super crowded beach, lots of tourists, bad restaurants and it offers nothing but the feeling of being on a charter holiday in Spain. I left after 2 minutes, went approximately 2 km further up north on my bicycle and ended up at a beautiful little beach all by myself."
amiethomason88,An Bang Beach,1,"Nice beach but terrible food. We ate at the restaurant to the right of the beach front if you were looking at the beach. Bad food, bad service and more expensive than better places off the beach!"
lecheg,An Bang Beach,1,Préférez cua dai et sa tranquillité plutôt que la fête à neuneu et ses jets ski.la foule les parkings payants pour vélos! Les coups de sifflets de partout les transats gras.ok cuai dai est érodé mais calme et spacieuse. An bang c'est la côte d'azur en pire
sandoval17,An Bang Beach,1,"Took a taxi to An Bang from Hoai An and we literally could not believe how many hundreds of people were in the water and on the beach. Sad state that in order to enjoy this lovely area, you have to book a private hotel with private beach access. Stayed to have over-priced cocktails and appetizers. Overall, it made me sad that Vietnam seems to be turning into Mataztlan but even worse."
Georgio M,An Bang Beach,1,Not a great beach. The sea was extremely rough and it was very windy. We couldn’t go anywhere near the water.
Kamal C,An Bang Beach,1,"Skip it. The beach is dirty , over crowded. The swimming area is not coordonned off. While we were there someone on a water scooter kept coming too close to the are people were in the water."
Đoá N,An Bang Beach,1,"I've been to Da Nang - Hoi An 2 times last year. But today is 3rd one i'm in Hoi An but the first time with An Bang beach. I & my friend just had really terrible experience here. We'd sit on 2 navy couches on the beach just 10 mins after arrived by Mai Linh taxi then i went back to the street to look for a bikini. After i came back, my jpn friend was talking with a woman who was supposed the owner of thise navy couchs. She was asking my friend to pay for 15 mins sitting on the couches 200,000 vnd if we wannted to continue to sit there, or we could leave right after oaying 100,000 vnd for 2 couches which she implied that she had compromise for us cause it was just in the morning and we were her first customers or sitter, lol. (Taxi driver said we didn't need to order food, just drinking was enough to sit there as long as we wanted.) The point here is before that woman asking, when we just sit there right after 1 min a man comming asked us if we wanted to sit on his couches which are different colour but none of it was navy and offerred for a menu of drink, not even mentioned about the fee for sitting. The women owner of navy couches claimed that we could sit on any seat of any restaurant on this beach the charge would be still the same. If i had have been in hanoi which was my hometown then that women could have been paid for her action. I've been on Phu Quoc island once and paid for the swing just 20,000 vnd and could borrow it as long as i wanted. The amount of money which that woman charged us today was so ridiculous. I have to say that i still can pay happily if she had been gentle with us. But she sounded like she was so angry (and actually every one there was so agressive person, how terrible the service there is). I just wanted to stay away from trouble to get back to The old town soon so my friend gave her 100,000 vnd and left. She felt guilty after that and gave us back 50,000 vnd. Then we went to the beach, left the luggeagues next to a couch. Then that woman went there and threw our luggeagues away far from the couches which were not navy agressivelly. I just don't know what happened with her. After that a man next to her area invited us to sit on his couches for free, just had to need to order drinks. But we said no. We were so tired with that cheat. And also the women who seemed to he un charge of the parking lot. We just sit accidently in a shadow which we didn't know it was for car parking, she insulted us like we even didn't have brains sitting there. Maybe it depends on every one and we just got bad luck today but definetely i won't ever sit on navy couches on this beach again."
Raphael G,An Bang Beach,1,Disgusting strip of gross sand mixed with pieces of plastic and cigarettes butts.So many longchairs and sun umbrellas that you can barely see the sea. Anyway there is nothing to miss: the water is muddy... Avoid it.
Chilham911,An Bang Beach,1,"If you like crisp clean beaches, uncluttered with pleasant graduated entry to the sea then this is NOT the place for you.  Quite disappointing after reviews we had read.  Just so pleased that at the last minute we cancelled our beach based hotel & opted for one on the river in town."
Debjita D,An Bang Beach,1,It was  a real shame to see plastic being brought to shore at this beach. I thought we would be spending a lot of time at the beach while in Hoi An but the utter discard for the environment was a turn off and we didn't. They should put up signs saying that littering is not allowed and provide dustbins.
Marion L,An Bang Beach,1,"Having read the excellent reviews of this beach and small town we were not only disappointed but horrified by this run down and  dirty place. There is a lot of building going on, there is a rubbish tip at the end of the road to the south and the whole impression is most depressing."
khiv869,An Bang Beach,1,"Went to the beach today by motorbike . To park bicycles and even motorbike there , they charge us . The beach itself is full of big waves not very good for swimming in fact swimming is prohibited and i did not see much people surfing also only few i don’t think it’s suitable for surfing."
Erika,An Bang Beach,1,Beach is very ugly. Brown sand and brown water and the receptionist in our hotel told us that this is the most beautiful beach in hoi an. Many people trying to sell you things and a horrible smell of rotten seafood.
James R,An Bang Beach,1,possibly gets busy but there winter but changeing rooms derelict must date back to when the area was communist run sea vwey rough and steep slopeing beach
Katrin F,An Bang Beach,1,"Ich war im Dezember hier, also im Winter. Die Temperaturen waren für Nordeuropäer durchaus badetauglich, der Strand aber nicht. Total verdreckt, braunes Meer. Muss man nicht hin."
Harvo94,An Bang Beach,1,"Horrible. Trash for days countless pill containers and multiple needles, yes needles! I also came across a dead dog about 100m up the beach from the tourist area with umbrellas. Luckily I was walking ahead of my girlfriend and let her know it would be best to turn around before she seen. Had been washed up and looked like it was there for a couple of days. I will not post a picture as I didn't take one of it. I don't know if it is because I'm Australian and have high expectations of beaches but this was just a horrible experience. On the upside, lovely cafes and places to eat before the beach."
Kjell T,An Bang Beach,1,"I visit the beach near by Sunrise Resort and got sad. Human made pollution has made the weather worse and now destroy the beautiful beaches.Take care of this when you book a Resort, it is unable to take a bath in the ocean so be sure there is a swimmingpool to use!The pictures are taken from the beach."
Catriona K,An Bang Beach,1,"It's a dump, do not go and do not believe the other reviews. Get on a plane and leave....... nothing else to say"
emsijayne87,An Bang Beach,1,Don't know why anyone would bother going here when you can go five minutes down the road at chill at hidden beach which is just stunning!
inna,An Bang Beach,1,한국 찜질방보다 더 더운곳찜질방은 더운 정도지만안방비치는 뜨겁습니다너무 뜨거워서 사람이 있을곳이 아니란 생각이 들었어요도저히 비치에 못 있겠어서인근 레스토랑에서 음료만 마시고 얼른 돌아왔네요
Yana T,An Bang Beach,1,Nothing more to say than it is a very touristic beach and not cozy a t all! If you have a bicycle. Go to the villagr nearby!
Rushika G,An Bang Beach,1,"Do not recommend entering first shack on the left from the beach entrance. The lady is really rude. We ordered a couple of drinks and sat on the sun bed. She said no sunbeds of you don't order food. It was 10:30 am in the morning and we had just eaten breakfast minutes back. She didn't accept the order, only because we ordered drinks which were nothing but beer and cocktails. She rudely asked us to leave the sunbeds since we hadn't order food. We politely asked her the charges for sunbeds. To our surprise, she said 10 dollars (200k dongs) for one sunbed. We gladly left and moved towards the other end of the beach and found plenty of warm and welcoming shacks. The food and drinks here were priced almost half of the first shack."
Rushika G,An Bang Beach,1,"Do not recommend stepping into first shack on the left from the main entrance of the beach. When we asked for a beach bed, the lady said you need to place an order to get the sunbed for free. We ordered a couple of drinks. When she insisted for food, we said may be in a while because it was only 10:30 am and we had just eaten breakfast. She asked us for 200k dongs (about 10 dollars) for sunbed. Think about that, you can actually buy a couple of sun beds in that much money. When we refused to pay this much, she rudely asked us to leave. We happily left and walked towards the other end of the beach to find nothing less then more welcoming and friendly shacks."
Nathan de Jong,An Bang Beach,1,Parking here is mandatory. Dont park at the end but park a few (50-100) meters earlier. People at the end yel at you for no reason and are very rude. Very very touristy. Prices are still reasonable for drinks. Beeach ok if thats your thing. It was 37 degrees when we were there so to hot for us pale europeans ;-)
Bald Belgian G,An Bang Beach,1,"Een veel te druk strand, onverzorgd en afzetters. Je betaalt gewoon te veel voor wat je krijgt, alleen omdat je aan zee bent. Je kunt je fiets of motor alleen op een betaalparking kwijt."
Annika G,An Bang Beach,1,"We went to the beach with an open mind and got caught by a lady called Hanna when we looked for sunbeds. She worked at her parents restaurant on the lefthand side when you go down to the beach. She speaks good English and became ""a friend ""- we thought. We went to her restaurant and she charged us far to much, and her behavior was hopeless. I am still annoyed and feel scammed. The beach is beautiful but because of Hanna the experience at the beach was no good. Be careful with your money when she and her selling friends are around."
jw B,An Bang Beach,1,아니요 세계 666대중엔 하나겠내요솔직히 제주도가 더 예쁩니다여긴그냥 바다 수위가 낮고 넓고파도가 세지않아 어린아이들이놀기 좋은정도? 그다지 매력적이진않습니다
JeNN20HongKong,An Bang Beach,1,"The guidebooks say that this beach is so nice. We arrived and found that the water is murky and so many tourists.  At 5pm, the locals flocked in, almost like the big migration in Africa! Luckily we found this really cool bar/restaurant called the Soul Kitchen. This was where we spent the entire afternoon."
Ngoc-Yen W,An Bang Beach,1,"Overcrowded, dirty and people constantly trying to sell you stuff I personally wouldn't touch the water."
