Username,Address,Rating,Comment
Scully P,Hạ Long,1,beautiful scenery that now presents itself as a dump! I was horrified at how the bay has changed in the last 20 years - since my last visit! Disgusting!
Angel z,Hạ Long,1,"Ha Long Bay is the exact power of human destruction! The greatest expectation and the greatest disappointment of my trip. I counted over 100 cruise boats, with hundreds of tourists. According to the guide it is only possible 2 routes through the islands. My roadmap leads to a beach where you have the option of a climb of more than 350 steps for a view of the landscape or stay below.The beach is a horror, dirty, hundreds of people, smells urine. At night the ships anchor in the bay and you can hear the sound of the other boats. The next day they take a walk in caves quite gracelessly . I threw money out and you're disappointed."
Gio,Hạ Long,1,"Perfect organization. We stayed 2 days on cruise. Ship equipped with all comforts with a very kind and professional crew.The beauty of the site is totally undone by the disastrous conditions of the sea, victim of constant, daily pollution of organic waste spilled, without any restraint, from cruise ships, changing its color to brown.Obviously the air is affected by this state, becoming unbreathable. Add to that the plastic everywhere. And what does UNESCO do?"
Ge K,Hạ Long,1,"The desire to see Halong Bay was always huge, but the disappointment was even greater. The bay is extremely dirty and polluted. You can see the oil in the water, thestrong smell and the streams of dirt coming through the water. It's very sad, total failure. The shipping companies do nothing for nature, which is destroyed. From afar it looks pretty, when you get close it's regrettable. I do not recommend visiting."
Austinprogress,Hạ Long,1,"One thing first: Avoid! Hundreds of boats, noise, nothing to do on the boats, cheap buffet food, dirty water with loads of plastic bottles. You're literally 30 years too late. Unfortunately all Vietnam attractions (not even talking about the stupid. European villages in the hills) are by now subject to mass tourism. The offers of ""small group"" is mis-leading because there are hundreds of ""small groups"".  Vietnam is totally overrated, full with ""budget"" tourist who only want their Facebook moment and pay nothing for it. It probably needs another 20 years to clean up its act (and its air, lakes, rivers, beaches etc)."
Joseph P,Hạ Long,1,"During September 2023 my wife and myself spent three very pleasant weeks travelling through Vietnam visiting numerous places. However, the overnight cruse through Halong Bay was very disturbing in various ecological ways.The coastal waters of the bay are filled with rubbish and the scum and breakdown into microplastics is clear to see. The shear number of diesel chugging tour boats was far more than you see on any trip advisor photo. Due to the shear numbers of visitors to Halong Bay you get moved around like sheep and was the most worst experience of our 3 weeks.Vietnam is a beautiful, beautiful place with wonderful people, but please reduce the visitors and pollution in Halong Bay or it will be lost in a eco disaster."
Asiye A,Hạ Long,1,"I think it's over rated and dirty. It's very touristic and most places try to take advantage of the tourists. Worst experience we had so far in Vietnam.Also, most expensive so far!!"
Corbin69,Hạ Long,1,"Hauling Bay was the only disappointment of our trip to Vietnam. This area is so overrun with tourists it cannot be enjoyed. You imagine this beautiful, serene landscape as you prepare your visit. But instead, you are met with throngs of people and boats. It is literally madness, a complete circus!There were boats everywhere. The kayaking was a parade of kayaks. The speedboat was extra and the driver turned it into an amusement ride with some crazy driving. It’s not about the thrill, it’s about the amazing scenery!Boats would fight for position at these massive docks for kayaking, the hike, the beach, etc. because there were too many boats and not enough dock space. I felt headed the entire day. The beach? You are literally standing side by side with all the others visiting the beach. There is no chance of swimming but you would t want to, the water is so sadly polluted. I’m sorry to write such a harsh review, but this day seemed about 72 hours long for my family and me. We were exhausted by the time we returned and all shared strong feelings of disappointment. My advice is to enjoy Halong Bay via the photos - that’s as good as it’s ever going to be!"
J S,Hạ Long,1,"June 2024 trip to Halong Bay. Spent one night in a so-called cruise junk. What a disillusionment, we are shocked by the mass tourism and the pollution in the bay. It is the horror. Hundreds of tourist boats, tons of floating waste (plastic bottles, plastic bags, polystyrene, etc... Traces of diesel...) it's filthy. However, the site is magnificent and classified as a UNESCO world heritage site. We will not return to this again and do not want to be complicit in this mass destruction. We will talk about it to those around us. We didn't like it at all."
George Severin,Hạ Long,1,"Halong Bay is certainly something special and is also on the UNESCO cultural list. You should visit it if you are already traveling in Vietnam. So we booked a 2 day/1 night cruise. The tour operator and the travel agency were very competent and helpful. The cruise itself was also very well organized with transfers, a good travel guide, good food and very nice cabins. It was a 5* atmosphere. No question about it. But I didn't like what we experienced in Halong Bay at all. It's about a tourism industry with masses of tourists, hundreds of ships traveling on Halong Bay, dirty waters full of garbage and plastic and shore excursions that I wasn't interested in at all. Undoubtedly mass processing! And you don't get to see much of the beautiful scenery either because you're busy on the boat most of the time or the weather isn't playing along. OK, it was a bad decision. But we were a very good group with a few people and we made the best of it. Conclusion: If you don't visit Halong Bay, you haven't missed anything."
Joe_Gerhard,Hạ Long,1,"Our Vietnam trip included a flowery visit to Halong Bay with a boat trip and overnight stay on the boat. We found these two days to be the worst travel experience in many years. In an extremely overcrowded tourist situation, we were taken with countless other people on countless other horrible and ancient boats on a completely run-down hotel ship through the bay, which was _everywhere_ completely dirty and littered. Visiting this bay is a perversion of tourism, more than questionable in terms of safety and really not recommended. Our indescribably run-down boat even had relatively nice rooms, and the crew and the food were also decent. But that cannot disguise the fact that all other aspects of this event, from the environment to the experience value, lead to only one conclusion: don't go there. Simply skip this part of Vietnam."
Anupama,Hạ Long,1,So overcrowded with tourists that the waters are now visibly dirty and full of debris. Give this beautiful place a break.
niconino3,Hạ Long,1,"DON'T go to Halong bay. It is completely contaminated and filled with cruises. Tourism has destroyed what probably once was a paradise. It was a waste of our time. The cruises treat you like cattle and have one group of clients after another. They clean the rooms in maybe an hour and then expect the next group of tourists. We saw how they hung our used bathrobes back in the closet. That's how little time they have to prepare. We traveled with Regina Cruises, but it's prob the same for all others. NONE of the cruises look like in the photos either. I would advise to avoid Halong bay all together, not worth the huge amount of money spent"
Adri501,Hạ Long,1,"We were in Vietnam over Easter. And according to the motto, you can't visit Paris without the Eiffel Tower and the Louvre, we drove to Ha Long Bay. The picture that presented itself to us was frightening and has nothing to do with the beautiful pictures you find in the travel guides. Thousands upon thousands of tourists are funneled through the bay. The water is heavily polluted with garbage and plastic. Sometimes you get the impression that the boats simply open their latrines. At the end you have the opportunity to go swimming, but only a few people dare to go into the water here. Vietnam is a wonderful country, but if you care about our nature, avoid this bay. And let's be honest, Paris is worth a visit even without the Louvre."
Giuliana S,Hạ Long,1,"Bad weather (but this is no one's fault), very dirty sea full of plastic and other things, thousands and thousands of people crowding small places, so you can't see anything. They should adopt limited entry."
Maria A,Hạ Long,1,Rubbish. Dirty water. Fog. Not worth the expense of the cruise. Cave seen in a group of three hundred people running without explanations. I do not recommend
Austinprogress,Hạ Long,1,"Why would one go there? Because of the nice pics. But the reality is different: Loads of boats anchoring close to each other with noise all over the place and the worst is the pollution with Plastic and oil. It was a phantistic site, now totally destroyed by mass tourism. It feels like the Vietnam government sets top just a few sites for tourism, overcrowds them to keep them from discovering Vietnam. It feels like crowd control."
Flyer629054,Hạ Long,1,"We were travelling with Papayas Tours. In the travel description, this part of the trip was described as if it were out of a fairy tale, which is exactly what it turned out to be. The description mentioned, among other things, the option of swimming in the bay, which is certainly true for those who are completely carefree. For us, however, the health risk due to the endless garbage floating in the bay was too high. The endless horde of boats and their unfiltered clouds of soot floating into the sky made this trip a special experience. Travellers with respiratory diseases should avoid this part of Vietnam. Travellers whose innocence is limitless can be advised to take a deep breath and use every opportunity to do so, and in any case, as garbage is sometimes dumped into the water by the ships, not to have any concerns. Swim, dive and yes, should some of this ""dirty broth"" find its way into your digestive tract...Many thanks at this point to Papaya Tours for the benevolent travel description."
Vicent Devesa,Hạ Long,1,"A boat ride is really worth €400, with the mediocre service offered on board. Isn't a 5-star hotel in the same bay more profitable?THINK ABOUT IT."
Andrea M,Hạ Long,1,Very polluted bay. The water is boat oil mixed with floating plastic waste and waste from the boats themselves. Mass tourism has destroyed this place (even Bai Tu Bay has the same problems). Avoid.
Balázs K,Hạ Long,1,"Avoid it! A great tourist trap. Not true whatever they say that “you have to do it “… hundreds of companies offering tourist group tours basically doing the same thing… unsustainable, unauthentic and in this wonderful country you can do much better than support these corporations actively destroying their own nature."
Unalome W.,Hạ Long,1,"Once entered, you can see rubbish floating around already. The water is visibly very polluted from mass tourism and also the industrial plants nearby. Locals dumped rubbish into the bay, the whole bay is very crowded with all the ‘luxury cruise’ releasing oil/petro/smoke into the area. There is no such thing as exclusivity when you have hundreds of ships around you, in fact, those cruises are just floating hotels. They barely cruise anywhere. I think they should limit the number of cruises and visitors per day and teach locals about waste management."
Vivian V,Hạ Long,1,"Tourists, please boycott. If you care about natural beauty, I think you’d be disappointed. So much litter especially styrofoam cubes everywhere. Saw the tour groups for the caves use styrofoam to keep their platforms elevated so unfortunately, little bits and pieces fall off from the bigger styrofoam and the bay is littered with pieces of styrofoam that’s impossible to pick up with nets.For all the money that HLB get from the tour groups, I hope they switch from styrofoam to something sustainable.Also oil slick as well so would advise not to swim in the bay even though we saw others doing it.Smog everywhere. For all the tours that go on here, it doesn’t seem like there’s care to take care of the bay.We tried to overlook the litter and enjoy it somehow but it was impossible. I visited HLB in 2016 and remember it being beautiful and I was in awe when I visited. I don’t remember it being this bad. Made me very sad to see all the litter and poor upkeep of the bay."
PaulandLynM,Hạ Long,1,"Unfortunately, despite its UNESCO heritage listing, this area is putrid. Despite the fact we visited in “low season”, it was literally teeming with humanity. Every beach and walk we visited was shoulder to shoulder. The water was littered with every form of rubbish. I could count at least 50 boats at any one time, often substantially more. Definitely not recommended."
Lucas,Hạ Long,1,"What a disappointment this place was, the first night at Ha Long Bay we were scammed as we booked ‘ The Ha Long Trendy Hotel’ which was closed down. We were left stranded on the street at night. Luckily we found a beautiful home stay hotel near by that came to our rescue. As for the bay, it looks polluted and the water as dark as the river Thames in London - England where I am from. There was lots of rubbish dumped in the bay too. I would not pay a penny to do any cruise out of Ha Long Bay. As a foreign visitor from the Uk I am highly disappointed. I hope other parts of Vietnam are much better.Avoid!"
peta m,Hạ Long,1,I have wanted to come back here for years after visiting in 1998.It was a very sad trip as it like sailing in a rubbish tip.The rubbish was everywhere large pieces of Polystyrene floating on the surface and so much just under the surface and around the little islands.Enormous cargo ships using the islands as a short cut. Diesel film over the water surface.The government is aware as it was reported in the national press while I was there. There were boats picked up the large pieces but it’s not enough.This is a  UNESCO World Heritage Site so it’s supposed to be protected. Visit some where else.
Amanda N,Hạ Long,1,"We were so disappointed with our trip to Halong Bay, the town is half derelict when you arrive and the boats look really shabby.  But it gets a whole lot worse when you go out into the bay, it’s filthy!  Plastic and rubbish floating everywhere and sewage and oil for the many many boats.  The activities were awful, crowded and badly run.  I’ve never been anywhere so depressing, dont believe the beautiful pictures you see, it must have been gorgeous once but is in a disgusting state now.  UNESCO and the Vietnam government need to clean it up soon or it will be ruined forever.  A real shame."
Elisa,Hạ Long,1,"Wir waren drei Tage in der Ha Long Bay unterwegs und waren leider mehr als schockiert. Das komplette Gebiet ist dermaßen zugemüllt, dass man weder die eigentlich schöne Umgebung genießen kann, noch ins Wasser gehen möchte. Neben dem Müll wird von den Schiffen alles Mögliche ins Wasser geleitet, sodass man teilweise eine braune Suppe vorfindet und zwischen dem ganzen Müll auch noch Ölteppiche. Wirklich sehr sehr schlimm für die Umwelt.. dass es dort viele Boote gibt wussten wir, und hat uns während dem Trip auch nicht wirklich gestört. An einigen Stellen schwimmt zwar kein Müll aber die Wasserqualität und die Luft dort sind durch die ganzen Booten sehr schlecht.Insgesamt hätten wir im Nachhinein keinen Cruise mehr gebucht und würden es auch niemanden empfehlen. Es ist eine Schande dass die Regierung hier nichts unternimmt."
Tran H,Hạ Long,1,"A la lecture des commentaires du mois d’avril 2023, nous avons décidé de ne pas aller à la Baie Halong. En effet il serait inutile de lire les revues et de continuer à participer à cette pollution. Merci aux personnes nous ayant alertés."
Stuart S,Hạ Long,1,Avoid this place at all cost it has been totaly ruined by the amounts  of garbage  and oil film that is constantly drifting around the bay .It is so sad that a beautiful place like this has become a dirty noisey floating garbage dump The vietnamese govenment urgently need to do somthing fast to get this world UNESCO heritage site back to its its former glory.
GLB103,Hạ Long,1,"I can only reiterate what previous reviewers have said.  Halong Bay is absolutely filthy and we were unable to swim in the water, and even avoided kayaking.  We stayed on a wonderful cruise boat, Heritage Ylang, which took us around Cat Ba Island which was supposedly a quieter area.   It was not quiet at all and I hate to think what the busier part of the Bay was like.  Would not recommend to anyone at present."
Mark A,Hạ Long,1,"Far from being the clear blue waters of the brochures, the South China Sea here is a muddy grey/green colour and filthy. There are far too many boats doing the overnight excursion. I thought at one time there were more boats heading to this beach we were going to than took part in the Normandy Landings. The smell of diezel fumes was very unpleasant.The food on our boat, the Victory, was a set meal with no choice other than a vegetarian option. I was ill for two days afterwards.The bed in our cabin was rock hard which ment we didn't get a good night's sleep and we could also smell diezel fumes in our cabin.Not recommended."
superanhita,Hạ Long,1,"I had a lot of doubts about our 3 days 2 nights trip to Halong Bay because I saw no ao appealing pictures of hundreds of boats following the same routes. I should have listened to my gut feeling. The landscape is really unique and you won’t find anything like this anywhere else BUT this mass tourism totally DESTROYS  the beauty of this place. There is visual, acoustic and sensory contamination throughout the whole day. The air is contaminated with motor oil smell (that even enters the cabins of the cruise boats ) and the noises of the cruise engines is unbearable . I was not able to relax even one minute, not even at 6am in the morning. the waters are full of garbage and oil. It was disgusting! So of course we did not go swimming! Even the kayaking through the layers of foam and oil on the surface was horrible. We were told that apparently the government since 2016  has rolled out a plan to dismantle the floating villages and the garbage are remainders of those but in my opinion this is only an excuse. Please don’t support this irresponsible mass tourism until the government and cruise companies clean the waters and protect this beauty! As long as so many people flock in and pay lots of money the companies just see the $ signs and won’t change anything."
giogio42,Hạ Long,1,Sometimes ago Halong bay was a piece of heaven on hearth now is one of the largest sewage worldwide!Somebody need to seriously do something to clean this place!! A couple of pictures taken from our boat during the night ( during the day could be e en worse!!)
987crl,Hạ Long,1,The water is filthy and the surface is covered with hundreds (thousands) of polystyrene boxes and other rubbish. A paradise has been ruined. Boycott this place until it is cleaned up . Search for photos in Trip Advisor. I will add a photo a friend took as I felt too sick to take one.
26Kathryn26,Hạ Long,1,"Really disappointing, didn’t gain anything from going. Really sad to see how much rubbish there is in the water - you’re not even allowed to bring your own bottle of water as people can’t be trusted. So many boats, crowds of people taking selfies, there was nothing beautiful about it to me. I have heard that Ninh Binh is much nicer and more untouched so hoping this will be better :)"
Robbele,Hạ Long,1,"There are 200 boats in the bay at the same time with thousands of people. It's all industrial boats, many of them aged, with loud motors. Tripadvisor should update the picture - there are no traditional boats with sails any more. In the harbour, motor oil on the surface of the water. It's sad to see that nobody feels like they can do anything about it."
Stephanie M,Hạ Long,1,"Wenn man Massentourismus und Müllberge im Wasser mag, dann ist der Ort eine Reise wert… wir hatten auch noch schlechtes Wetter. Dafür kann niemand was, aber so konnte man erst recht nicht über die Menschen und den Müll hinweg sehen. Ich war entsetzt!!"
Dennis F,Hạ Long,1,"Der Ort ist echt schön, allerdings findet man überall Müll im Wasser. Es wäre schön wenn hier mehr auf Umweltschutz geachtet wird."
Diego M,Hạ Long,1,"Lugar muy bonito, similar a phi phi de tailandia, actualmente estoy en un crucero por dos noches, y lo malo es la basura y la contaminación, el mismo crucero en el que estoy lejourney bota la basura al mar, lo vi con mia propios ojos, las bahias todas con basura, que pena ver una bahia tan bonita contaminada por su propia gente.."
Victor P,Hạ Long,1,"Don’t book trips on trip advisor website it’s a scam. Booked a 6 star cruise on halong bay . Upon  arrival in Hanoi I started to receive cryptic  massage about a better deal, better boat ect. I answered that all I wanted was to confirm the time of pick up from my hotel nothing else. Fast forward to today. Got picked up on time from my hotel taken to the holding area for transfer to the boat… while on the boat the cruise guide started to describe the boat hum nothing sounded like the the 6 star I booked on trip advisor. So long story short I floating on a rust bucked in halong bay. Good news guys the tour operator from Hanoi told my how lucky I am as the room I am staying in costs over $1000 not the measly $940 or $950 I payed. Do yourself I favor they got travel stores buy the dozen here book your trip on arrival less likely you will get scammed. Now let’s see if trip advisor will refund my money.. one more thing the boat in the pictures they have on the website very nice just seen it go by."
Fran,Hạ Long,1,Too much human pollution. Into the bay. Nature can do only so much to clean the bay. It is time for polluting humans to do the clean up themselves.
OliviaYT,Hạ Long,1,"The bay is full of floating trash. Very polluted river. We are glad we had masks on, otherwise the smell would have nauseated us."
Lats71,Hạ Long,1,"The landscape is definitely unique and it could be so beautiful, however the extreme overcrowding and the tremendous amounts of rubbish all throughout the water make it in my opinion not worth the small fortune you have to pay to take a cruise. There is literally no direction you can look without seeing rubbish in the water and it makes swimming very unjoyable. Such a shame, I don't think I would recommend it based on these factors. Also currently all tours are cancelled until at least the beginning of April 2020 because of coronavirus."
JustAnotherVoice,Hạ Long,1,"What a beautiful BEAUTIFUL part of the world to get stuffed over in! My girlfriend and I turned up to Halong Bay hoping to find many available day, hour, 2, 3 hour cruises as we only had a quick overnight stay before moving south and just assumed there’s be lots of options.We made the first mistake of booking a night in Tuan Chau - a building site - and then made a very quick second mistake of trusting the first person to throw a ‘private cruise’ at us. Before you read this and assume we are moronic gullible fools (dispite feeling that way currently) we were very hard to persuade in the first instance and were told that at 1/2pm all the day cruises from the toll had sailed that so we could pay a slight premium and get a boat to ourselves and enjoy everything that the other tours offer, with a couple of beers thrown in.We made it to the caves and were absolutely blown away. Once we’d boarded the boat to continue we were offered photographs by the young guy on board with the other staff and when my phone was handed to the older, more weathered looking gentleman, with a Vietnamese grumble, he disappeared to the back of the boat. 2 photographs later and I realised my bag was on the lower deck with my wallet in so I ran down, though weathered captain number one tried to stop me, to find the younger seimen running off and my bag pocket open. Nothing stolen luckily but this commenced an incredibly awkward and horrible 2 hour chug around the islands where we felt hopeless and honestly a little scared.DO NOT FALL FOR ANY OF THIS. A HORRID EXPERIENCE MADE ALL THE WORSE BY FEELING FOOLISH BY NOT TRUSTING OUR BETTER JUDGEMENT.I’ve got a picture of the boat in question but I’m sure this isn’t the only vessel trying to pillage while you’re blissfully unaware. We still don’t know who was in on this - the greasy guy that talked us into paying 3 million dong between us, or whether it was simply the chancing scallywags aboard but either way this will be a tale we will surely be telling for a long long time, for all the wrong reasons."
All Sorts - Frugal Traveler,Hạ Long,1,"Very difficult to find a place to eat and there's even less to do. Cat Ba island is where you want to go, but don't bother with Halong city."
Vacationer763127,Hạ Long,1,"Bed bugs! When confronted about it, the guide (not the company or the STA travel agent?) sent a rude defensive email saying they spray everything regularly. If there are no bed bugs - why would they spray poisonous DET? Moreover, spraying doesn’t kill the eggs hence the infestation continues. Don’t ruin your holiday"
Carmen R,Hạ Long,1,"We ask for a middle range ""two day and one night tour"", we ask for a especially one in pier 2, they charged us the price and placed us in Golden Cruises. We pay £190 for instead of £80 tour for two. As soon as you step on the boat you know you have been lie, the boat is not the one you asked for, the photos they showed are not remotely like the real thing.What can you do? You are already in the boat, trying to make the most of it following a rush, unpleasant schedule from the crew. And as tourists we can’t afford time wasting.As a woman you do not feel safe at any time, the rooms are so so depressing like from a cheap two dollars prostitute's establishment, wires? Electric powers system? clean? When we did the activities where we saw other passengers from ""fancier"" boats all we had the same expression. They took advantage from us in all levels.Vietnam government do something please! Have inspectors take the tours, fine who ever is making a fraud, make places authorized by Vietnam tourist organization the only ones to book a trip with all cruses. Protect your tourists, we are here because we are amazed by culture and beauty but our money we don't enjoy wrong using.Are you willing to Risk your safety? A day trip I will be sufficient maybe value €30 day trip and the real value of the two days like € 60 tops being generous.We were so looking forward to some much needed down-time during our trip to Vietnam therefore we pay the medium premium to Halong Bay. From the pics I expected to get there and gasp in awe at the beauty of the place but it was depressing.The water is polluted. We opted for one of the newer and more expensive boats and got the cheapest and ugliest. The hospitality was none, the comfort level of the cabins awful, the cleanliness questionable. Do not waste your time and money visiting this tourist scam area."
polly ho,Hạ Long,1,下龍灣美景真不是蓋的，我們參加alisa Premier 二天一夜行程，美味的餐點，晚上仰望星空，星星好多，有登入驚訝洞，造訪英雄島，還有看到鬥雞島，是值得放空的行程與值得再次造訪
ERHAN Bozkurt,Hạ Long,1,"Lux tur ücreti ödedim. Turdaki 10 kişide ayni şekilde. Reina isimli tekne icin. Ancak tekne eski, döküntü bir tekne idi. Yemekler de kötüydü. Tum katılımcıların itirazı sonrasında sadece dönüş yolculuğunu Reina isimli tekneyi getirerek yaptırdılar."
Amanda,Hạ Long,1,"The beauty and majestic was outstripped by rubbish of plastic bags, bottles, chip packets, polystyrene that is littered through the bay.  We could not bring ourselves to swim in the water it was so disgusting.  If you do go - avoid the weekend it is even more crowded with Chinese day trippers roaring around in jet boats and swimming in the very overcrowded Ti Top island which every boat seems to go to.  Not enjoyable at all! Vietnam needs to sort out its environment and pollution - unesco disappointment - what are you doing if this is one of your recognised sites you value then please help the Vietnamese look after our world oceans!"
Carrie,Hạ Long,1,"While the views can be pretty, the whole place is full of people trying to scam tourists... from our grab driver who tried to get us to pay double, to the woman who had us pay 100k each to “climb poem mountain” but we couldn’t climb because she wouldn’t unlock the gate for us and there was no other way up. She suggested we clamber up some rocks and try and squeeze past the gate. The people ahead of us were trying to do that but couldn’t, so we asked for our money back and she took a cut. We effectively paid her 50k to walk up the stairs of her house. Avoid it."
John188,Hạ Long,1,"Mer sale, polluée . Les services sont chers et la prestation est médiocre. Apres un bain a la mer si vous voulez prendre une douche il faut payer !!!L objectif est de prendre le max aux touristes, comme partout au Vietnam. Constructions dans tout les sens , non finies et vides, le décor emblématique de la baie d halong n est plus que sur la carte postale."
Stv7o7,Hạ Long,1,"We were in Hanoi, recommended by a colleague of my partner , said Ha Long is a nice place to visit, we trusted her, and took a 5 night stay in Ha Long, trust me , it's the worse place to be. I don't understand what is so great about the cruise to overcrowded place. The sea was dirty, and green, the only good thing is the view, the place is overcrowded with Chinese Tourist, construction everywhere, they should just put Ha long for Chinese Tourist only. We went to the Cable car site, the place is overcrowded, there was a Garden with Fake flower, how ironic is that? being 70% of Fake item of the world comes from a specific country, and that specific country's tourist come all the way to see fake flowers.. totally disgusting. To all whom reading this post, please do yourself a favour, Skip Ha Long, Skip Ha Noi, go elsewhere in the world. Don't go here. Seriously, everything here is fake. All the picture you see on the net about Ha Long Bay is utterly blastic lies. Don't trust them. Go to Thailand, its nicer, go to Philippines, better, go to Malaysia (east) , superb, DO NOT GO VIETNAM HALONG bay. I cannot digest the good reviews here, HOW it is even possible? perhaps fake people likes fake things, that's why they enjoy writing good review. My Review is REAL TRUTH. I'm sure there is other place in Vietnam that is better, but definitely NOT HA LONG bay. and they said this is a UNESCO heritage site, I wonder how it is even possible. Only gods know who classified this place a UNESCO Heritage site. Overrated. Money is not an issue for us, we just wanted a good place to rest, unfortunately, this is a wasted mini vacation ever. wasted my time, my money, and there is nothing to enjoy."
Lisa.strobel,Hạ Long,1,"Worst, most touristy place ever!! Just do not go and do something else:) No one on the tour had any fun."
M&P Duffy,Hạ Long,1,"I would not recommend this trip as it was far too busy too enjoy!!Too many people and boats you felt like herded cattle.The day started good we were picked up from our hotel the coach was good, as soon as we got near the boat pick up the coaches were everywhere, chaos!!The boat was nice and lunch was good !!As soon as we got to Halong Bay the boats were like bumper cars trying to get in as so many.The queue for the caves was ridiculous we were shoulder to shoulder!!It’s a shame this trip is not enjoyable just far too many people.I am giving the star for the boat as this part was good."
